,PULocationID,DOLocationID
2136,161,170
2137,163,79
2138,90,211
2139,211,236
2140,142,233
2141,237,163
2142,161,90
2143,211,4
2144,79,148
2145,161,107
2146,164,186
2147,239,244
2148,238,141
2149,142,233
2150,232,87
2151,87,50
2152,246,68
2153,246,170
2154,43,163
2155,163,233
2156,229,263
2157,142,239
2158,239,239
2159,43,140
2160,140,137
2161,68,68
2162,246,246
2163,246,249
2164,249,234
2165,234,140
2166,107,170
2167,170,249
2168,249,170
2169,161,88
2170,231,107
2171,161,236
2172,229,262
2173,229,233
2174,229,239
2175,125,90
2176,48,142
2177,142,243
2178,79,170
2179,170,231
2180,68,186
2181,239,239
2182,239,48
2183,142,142
2184,43,237
2185,163,79
2186,79,4
2187,79,75
2188,88,263
2189,140,234
2190,236,162
2191,114,107
2192,114,249
2193,237,237
2194,43,141
2195,43,262
2196,262,107
2197,42,152
2198,140,75
2199,237,140
2200,140,233
2201,237,164
2202,249,79
2203,68,234
2204,249,238
2205,148,87
2206,148,79
2207,79,262
2208,229,79
2209,234,161
2210,161,141
2211,163,236
2212,43,162
2213,162,74
2214,50,107
2215,239,243
2216,229,238
2217,239,141
2218,107,90
2219,68,79
2220,158,229
2221,79,234
2222,234,170
2223,148,107
2224,237,229
2225,229,140
2226,262,238
2227,151,143
2228,140,262
2229,262,263
2230,263,141
2231,140,75
2232,229,162
2233,229,262
2234,239,140
2235,140,140
2236,140,262
2237,236,141
2238,170,137
2239,161,43
2240,43,263
2241,141,151
2242,238,239
2243,170,233
2244,170,262
2245,263,233
2246,233,107
2247,142,162
2248,161,170
2249,170,148
2250,163,141
2251,141,137
2252,137,137
2253,231,114
2254,90,107
2255,170,170
2256,68,144
2257,79,170
2258,90,231
2259,249,50
2260,161,229
2261,232,107
2262,79,233
2263,231,68
2264,68,141
2265,234,79
2266,249,234
2267,170,238
2268,238,141
2269,141,41
2270,41,42
2271,161,233
2272,161,141
2273,144,13
2274,13,263
2275,263,234
2276,249,170
2277,90,137
2278,237,244
2279,152,41
2280,75,243
2281,161,237
2282,170,68
2283,68,234
2284,114,170
2285,164,148
2286,158,68
2287,239,239
2288,239,116
2289,166,238
2290,43,142
2291,246,161
2292,246,48
2293,161,141
2294,141,229
2295,170,261
2296,231,234
2297,142,143
2298,239,238
2299,238,239
2300,142,137
2301,45,79
2302,79,114
2303,79,68
2304,140,263
2305,141,142
2306,143,41
2307,90,113
2308,125,90
2309,107,141
2310,43,262
2311,262,143
2312,143,151
2313,142,151
2314,151,127
2315,127,243
2316,231,87
2317,209,209
2318,43,263
2319,263,233
2320,229,164
2321,90,249
2322,249,79
2323,114,231
2324,231,114
2325,114,211
2326,211,262
2327,137,162
2328,43,143
2329,50,68
2330,48,238
2331,236,229
2332,114,231
2333,237,170
2334,170,68
2335,161,148
2336,48,88
2337,87,79
2338,79,164
2339,75,263
2340,263,113
2341,113,113
2342,79,232
2343,148,113
2344,79,79
2345,79,249
2346,249,231
2347,237,170
2348,170,186
2349,186,142
2350,236,262
2351,263,74
2352,141,161
2353,170,79
2354,229,43
2355,261,48
2356,48,50
2357,50,246
2358,246,141
2359,238,239
2360,239,236
2361,263,140
2362,141,262
2363,262,4
2364,161,162
2365,161,107
2366,137,43
2367,151,151
2368,238,144
2369,163,164
2370,162,161
2371,161,41
2372,239,231
2373,166,74
2374,237,229
2375,140,231
2376,13,246
2377,48,41
2378,238,142
2379,142,262
2380,142,74
2381,239,24
2382,162,164
2383,170,263
2384,233,263
2385,140,116
2386,161,141
2387,140,50
2388,239,164
2389,170,107
2390,107,224
2391,161,244
2392,74,41
2393,166,151
2394,151,238
2395,151,236
2396,75,239
2397,113,143
2398,142,142
2399,142,263
2400,141,43
2401,43,239
2402,239,261
2403,261,13
2404,13,231
2405,211,233
2406,50,48
2407,48,48
2408,161,229
2409,170,233
2410,246,50
2411,246,50
2412,50,137
2413,161,233
2414,233,170
2415,162,229
2416,229,162
2417,151,74
2418,151,229
2419,229,79
2420,79,144
2421,211,142
2422,263,229
2423,229,236
2424,43,162
2425,162,161
2426,237,239
2427,142,151
2428,151,41
2429,41,236
2430,43,74
2431,43,229
2432,229,143
2433,142,233
2434,43,142
2435,239,42
2436,158,87
2437,87,236
2438,236,143
2439,148,164
2440,234,148
2441,148,209
2442,87,87
2443,79,144
2444,144,234
2445,114,75
2446,236,74
2447,236,237
2448,238,141
2449,262,229
2450,229,161
2451,229,141
2452,68,158
2453,158,114
2454,114,249
2455,68,114
2456,142,166
2457,239,142
2458,142,239
2459,239,234
2460,234,140
2461,48,164
2462,50,68
2463,158,144
2464,144,249
2465,113,162
2466,162,107
2467,48,113
2468,43,75
2469,43,262
2470,263,113
2471,142,236
2472,43,166
2473,151,137
2474,164,107
2475,170,107
2476,170,148
2477,148,231
2478,148,237
2479,237,236
2480,236,74
2481,113,90
2482,249,79
2483,170,4
2484,79,234
2485,238,142
2486,48,137
2487,170,229
2488,237,90
2489,43,236
2490,43,237
2491,43,164
2492,164,107
2493,68,170
2494,79,186
2495,238,116
2496,116,166
2497,166,166
2498,24,75
2499,233,137
2500,162,211
2501,144,90
2502,141,79
2503,211,231
2504,211,249
2505,164,234
2506,90,164
2507,161,42
2508,41,152
2509,152,75
2510,75,75
2511,113,224
2512,79,90
2513,90,48
2514,125,143
2515,143,43
2516,239,162
2517,42,142
2518,142,48
2519,114,170
2520,107,158
2521,237,161
2522,43,234
2523,4,148
2524,148,114
2525,43,238
2526,238,143
2527,143,116
2528,116,243
2529,170,261
2530,231,107
2531,114,113
2532,114,162
2533,237,211
2534,43,164
2535,186,234
2536,79,170
2537,170,50
2538,237,143
2539,68,163
2540,237,263
2541,263,140
2542,162,137
2543,161,263
2544,263,141
2545,68,79
2546,79,233
2547,114,239
2548,239,236
2549,263,237
2550,237,237
2551,237,229
2552,229,263
2553,48,239
2554,239,263
2555,238,236
2556,236,238
2557,238,166
2558,238,142
2559,142,262
2560,161,233
2561,163,162
2562,163,79
2563,234,164
2564,79,79
2565,79,161
2566,68,143
2567,263,41
2568,24,263
2569,237,42
2570,42,116
2571,142,142
2572,142,237
2573,237,263
2574,75,74
2575,263,141
2576,141,151
2577,43,42
2578,42,166
2579,238,50
2580,239,238
2581,238,244
2582,74,244
2583,244,166
2584,75,74
2585,74,41
2586,238,262
2587,162,137
2588,239,238
2589,142,244
2590,239,142
2591,142,237
2592,237,161
2593,237,263
2594,114,48
2595,142,140
2596,249,50
2597,249,224
2598,224,186
2599,164,68
2600,68,113
2601,113,229
2602,246,137
2603,170,137
2604,137,141
2605,232,79
2606,236,236
2607,141,237
2608,163,163
2609,237,229
2610,229,263
2611,75,238
2612,238,163
2613,161,233
2614,237,239
2615,107,48
2616,48,141
2617,141,229
2618,234,261
2619,162,164
2620,164,42
2621,239,24
2622,151,244
2623,238,236
2624,142,166
2625,166,41
2626,41,152
2627,237,137
2628,170,236
2629,238,164
2630,164,211
2631,211,158
2632,249,211
2633,107,79
2634,162,246
2635,164,68
2636,68,170
2637,113,238
2638,148,42
2639,116,41
2640,41,243
2641,237,238
2642,142,140
2643,140,162
2644,170,143
2645,142,236
2646,43,262
2647,234,79
2648,79,42
2649,48,234
2650,234,79
2651,79,87
2652,87,236
2653,142,263
2654,263,238
2655,48,162
2656,161,238
2657,43,262
2658,263,236
2659,236,141
2660,170,239
2661,148,90
2662,68,79
2663,142,45
2664,246,186
2665,107,144
2666,144,237
2667,239,236
2668,236,229
2669,237,237
2670,43,261
2671,68,48
2672,48,238
2673,163,224
2674,229,68
2675,68,90
2676,79,137
2677,107,262
2678,141,262
2679,262,142
2680,141,141
2681,237,236
2682,163,236
2683,143,238
2684,238,116
2685,166,249
2686,239,186
2687,186,164
2688,43,236
2689,43,166
2690,166,141
2691,43,162
2692,161,236
2693,236,142
2694,90,137
2695,234,263
2696,48,141
2697,141,75
2698,74,236
2699,186,141
2700,79,162
2701,163,236
2702,236,236
2703,236,239
2704,148,137
2705,170,161
2706,161,229
2707,140,141
2708,141,239
2709,229,262
2710,263,79
2711,79,263
2712,170,186
2713,234,164
2714,164,162
2715,158,246
2716,50,239
2717,239,140
2718,158,239
2719,239,166
2720,166,263
2721,68,246
2722,246,48
2723,161,161
2724,164,164
2725,164,68
2726,68,246
2727,239,236
2728,237,237
2729,246,249
2730,246,249
2731,249,232
2732,232,50
2733,186,186
2734,234,79
2735,79,148
2736,148,148
2737,79,141
2738,170,229
2739,229,141
2740,246,262
2741,107,161
2742,161,237
2743,237,162
2744,170,68
2745,114,164
2746,234,164
2747,162,229
2748,170,186
2749,143,238
2750,239,231
2751,231,148
2752,68,113
2753,68,113
2754,90,246
2755,68,50
2756,229,4
2757,79,234
2758,75,238
2759,238,239
2760,239,68
2761,143,48
2762,48,236
2763,43,151
2764,238,143
2765,142,263
2766,113,236
2767,43,151
2768,238,113
2769,113,148
2770,170,238
2771,238,158
2772,158,113
2773,158,48
2774,48,50
2775,50,249
2776,263,107
2777,68,186
2778,186,107
2779,75,116
2780,75,75
2781,48,90
2782,107,229
2783,263,238
2784,239,142
2785,142,164
2786,142,164
2787,170,170
2788,170,141
2789,263,141
2790,237,236
2791,237,68
2792,239,263
2793,239,151
2794,151,262
2795,262,239
2796,158,239
2797,143,161
2798,113,68
2799,246,162
2800,162,211
2801,238,141
2802,236,90
2803,90,261
2804,114,249
2805,142,140
2806,237,48
2807,143,238
2808,43,263
2809,263,238
2810,231,161
2811,229,42
2812,48,74
2813,74,143
2814,231,151
2815,151,151
2816,238,43
2817,234,79
2818,79,140
2819,43,141
2820,141,170
2821,137,114
2822,114,233
2823,79,113
2824,137,68
2825,141,50
2826,142,162
2827,24,236
2828,237,262
2829,262,90
2830,237,233
2831,161,233
2832,107,170
2833,262,141
2834,263,170
2835,107,137
2836,233,238
2837,79,137
2838,170,114
2839,114,229
2840,263,74
2841,74,75
2842,43,74
2843,43,140
2844,140,263
2845,113,263
2846,263,236
2847,236,142
2848,68,249
2849,158,137
2850,164,79
2851,163,229
2852,161,161
2853,107,4
2854,79,107
2855,43,236
2856,236,231
2857,231,48
2858,140,234
2859,137,262
2860,249,144
2861,144,113
2862,79,236
2863,43,239
2864,239,43
2865,239,261
2866,50,186
2867,186,249
2868,263,237
2869,141,170
2870,170,48
2871,164,209
2872,42,151
2873,151,237
2874,234,87
2875,87,170
2876,229,233
2877,234,143
2878,249,261
2879,88,50
2880,142,143
2881,237,161
2882,161,142
2883,143,48
2884,229,263
2885,236,236
2886,237,238
2887,238,237
2888,48,90
2889,249,43
2890,90,48
2891,48,262
2892,152,41
2893,238,238
2894,238,48
2895,142,141
2896,140,238
2897,239,68
2898,161,141
2899,263,263
2900,231,137
2901,148,249
2902,249,144
2903,151,239
2904,239,170
2905,161,231
2906,162,161
2907,161,224
2908,239,263
2909,263,42
2910,263,170
2911,48,246
2912,246,238
2913,238,161
2914,79,41
2915,236,239
2916,239,107
2917,211,79
2918,236,107
2919,107,137
2920,142,262
2921,262,166
2922,142,238
2923,239,48
2924,50,48
2925,246,79
2926,237,262
2927,262,74
2928,161,68
2929,79,144
2930,148,90
2931,249,144
2932,161,41
2933,68,148
2934,48,158
2935,158,68
2936,68,140
2937,48,162
2938,161,237
2939,43,263
2940,211,229
2941,234,79
2942,79,144
2943,144,164
2944,229,162
2945,263,141
2946,263,75
2947,79,148
2948,148,13
2949,13,232
2950,148,231
2951,107,161
2952,161,229
2953,229,107
2954,249,125
2955,90,161
2956,41,166
2957,166,24
2958,170,143
2959,236,236
2960,141,161
2961,237,237
2962,237,140
2963,140,140
2964,164,158
2965,158,170
2966,137,170
2967,170,186
2968,186,4
2969,4,4
2970,234,42
2971,170,263
2972,262,263
2973,141,141
2974,141,141
2975,263,262
2976,142,236
2977,43,114
2978,249,239
2979,143,48
2980,43,170
2981,48,186
2982,186,161
2983,237,48
2984,239,141
2985,141,48
2986,48,164
2987,48,246
2988,68,90
2989,68,90
2990,79,238
2991,238,236
2992,249,79
2993,50,50
2994,50,68
2995,107,107
2996,107,231
2997,41,127
2998,127,244
2999,48,238
3000,170,170
3001,170,161
3002,170,234
3003,50,50
3004,246,48
3005,170,127
3006,236,246
3007,246,209
3008,261,143
3009,231,164
3010,233,79
3011,234,125
3012,114,162
3013,186,48
3014,229,162
3015,107,79
3016,234,263
3017,229,90
3018,90,48
3019,158,158
3020,158,90
3021,158,232
3022,158,234
3023,164,238
3024,246,41
3025,50,143
3026,142,243
3027,142,107
3028,170,141
3029,263,75
3030,75,42
3031,234,234
3032,113,143
3033,142,43
3034,234,263
3035,263,263
3036,141,74
3037,74,41
3038,249,141
3039,114,48
3040,246,68
3041,90,107
3042,107,170
3043,142,141
3044,141,141
3045,237,140
3046,140,140
3047,144,158
3048,158,209
3049,87,164
3050,90,79
3051,79,144
3052,144,144
3053,144,87
3054,13,231
3055,231,140
3056,140,262
3057,263,141
3058,237,263
3059,231,163
3060,186,234
3061,249,236
3062,239,151
3063,239,236
3064,236,142
3065,143,239
3066,239,48
3067,50,142
3068,161,237
3069,237,237
3070,237,237
3071,237,236
3072,236,237
3073,237,233
3074,90,249
3075,90,233
3076,229,45
3077,45,162
3078,162,116
3079,148,161
3080,107,79
3081,79,137
3082,142,236
3083,237,238
3084,239,239
3085,239,48
3086,170,148
3087,148,79
3088,79,237
3089,237,141
3090,141,158
3091,233,137
3092,142,237
3093,237,263
3094,263,141
3095,141,234
3096,234,140
3097,162,246
3098,246,140
3099,125,141
3100,237,237
3101,113,234
3102,113,141
3103,114,161
3104,211,236
3105,79,137
3106,170,107
3107,107,79
3108,113,249
3109,249,234
3110,161,68
3111,237,43
3112,142,50
3113,68,164
3114,231,238
3115,238,239
3116,239,238
3117,238,151
3118,239,263
3119,48,48
3120,148,229
3121,229,140
3122,75,68
3123,262,164
3124,164,263
3125,263,114
3126,148,68
3127,158,90
3128,68,246
3129,246,239
3130,239,74
3131,74,263
3132,236,238
3133,142,166
3134,166,151
3135,170,107
3136,234,143
3137,239,262
3138,170,249
3139,249,142
3140,161,79
3141,161,90
3142,144,79
3143,79,107
3144,246,79
3145,79,224
3146,79,231
3147,144,229
3148,79,262
3149,262,229
3150,162,234
3151,114,13
3152,239,141
3153,263,263
3154,263,236
3155,236,229
3156,237,137
3157,137,75
3158,75,75
3159,170,239
3160,239,244
3161,116,127
3162,231,48
3163,125,140
3164,262,141
3165,141,229
3166,151,152
3167,151,232
3168,232,246
3169,164,42
3170,142,68
3171,90,79
3172,142,234
3173,234,148
3174,231,45
3175,45,144
3176,148,161
3177,68,158
3178,158,170
3179,170,170
3180,148,170
3181,263,41
3182,142,233
3183,142,229
3184,238,239
3185,239,151
3186,151,41
3187,68,48
3188,48,48
3189,107,79
3190,79,114
3191,114,231
3192,231,48
3193,237,229
3194,237,68
3195,234,79
3196,229,236
3197,236,229
3198,137,79
3199,79,148
3200,79,137
3201,137,249
3202,170,137
3203,249,148
3204,43,229
3205,234,79
3206,79,140
3207,237,41
3208,151,74
3209,236,170
3210,170,233
3211,233,229
3212,263,151
3213,239,141
3214,116,239
3215,239,41
3216,162,162
3217,164,261
3218,231,87
3219,87,125
3220,114,79
3221,166,74
3222,41,42
3223,42,75
3224,231,236
3225,90,246
3226,148,113
3227,234,87
3228,87,107
3229,144,211
3230,211,232
3231,237,237
3232,48,164
3233,164,224
3234,234,137
3235,234,164
3236,263,79
3237,79,107
3238,137,224
3239,170,140
3240,237,262
3241,237,107
3242,107,249
3243,249,90
3244,90,144
3245,141,233
3246,162,263
3247,263,244
3248,141,246
3249,90,263
3250,239,50
3251,50,90
3252,144,237
3253,161,41
3254,43,24
3255,24,43
3256,236,148
3257,43,233
3258,107,233
3259,239,74
3260,142,239
3261,239,142
3262,142,237
3263,237,263
3264,262,166
3265,238,239
3266,239,107
3267,142,238
3268,238,75
3269,236,238
3270,238,237
3271,236,239
3272,50,50
3273,186,263
3274,263,75
3275,43,238
3276,238,239
3277,239,79
3278,234,79
3279,114,79
3280,79,148
3281,114,186
3282,246,68
3283,113,68
3284,142,113
3285,170,238
3286,43,236
3287,236,43
3288,90,233
3289,161,263
3290,234,79
3291,107,246
3292,186,170
3293,141,142
3294,142,141
3295,141,263
3296,141,162
3297,161,237
3298,237,229
3299,229,238
3300,238,41
3301,90,249
3302,249,79
3303,79,74
3304,48,246
3305,48,238
3306,238,151
3307,90,41
3308,142,141
3309,237,163
3310,43,43
3311,238,143
3312,143,229
3313,229,233
3314,79,234
3315,234,87
3316,237,236
3317,236,68
3318,68,137
3319,262,263
3320,262,142
3321,142,141
3322,140,263
3323,43,170
3324,45,170
3325,237,141
3326,263,75
3327,263,140
3328,263,141
3329,263,140
3330,141,162
3331,162,170
3332,234,236
3333,236,239
3334,43,236
3335,239,236
3336,236,75
3337,263,233
3338,24,75
3339,75,42
3340,79,211
3341,211,236
3342,249,144
3343,211,229
3344,238,48
3345,239,238
3346,43,107
3347,24,142
3348,142,263
3349,236,75
3350,263,224
3351,158,262
3352,262,75
3353,236,209
3354,249,170
3355,163,161
3356,161,170
3357,137,232
3358,234,229
3359,162,43
3360,79,231
3361,113,90
3362,90,233
3363,239,236
3364,75,141
3365,141,236
3366,43,238
3367,239,50
3368,68,249
3369,158,234
3370,79,162
3371,50,249
3372,249,113
3373,234,148
3374,148,170
3375,162,170
3376,262,263
3377,236,238
3378,238,151
3379,151,24
3380,238,143
3381,143,161
3382,142,170
3383,170,13
3384,141,140
3385,141,43
3386,161,163
3387,162,170
3388,263,141
3389,141,164
3390,234,79
3391,79,107
3392,233,263
3393,263,162
3394,141,141
3395,234,234
3396,68,238
3397,238,79
3398,79,137
3399,137,79
3400,79,107
3401,137,79
3402,229,148
3403,148,229
3404,231,13
3405,158,107
3406,107,232
3407,148,90
3408,249,79
3409,79,224
3410,79,114
3411,263,141
3412,237,262
3413,263,141
3414,263,239
3415,107,90
3416,249,237
3417,142,137
3418,229,238
3419,238,143
3420,143,151
3421,151,249
3422,249,13
3423,233,137
3424,137,79
3425,238,141
3426,140,141
3427,233,140
3428,140,142
3429,142,141
3430,41,75
3431,236,233
3432,142,164
3433,45,162
3434,162,161
3435,170,211
3436,90,90
3437,249,79
3438,107,170
3439,237,161
3440,161,148
3441,148,79
3442,79,42
3443,249,234
3444,113,79
3445,79,24
3446,107,229
3447,233,233
3448,170,209
3449,209,158
3450,263,236
3451,236,79
3452,79,162
3453,163,238
3454,239,143
3455,142,239
3456,239,239
3457,239,238
3458,239,41
3459,144,211
3460,211,162
3461,107,239
3462,41,42
3463,43,140
3464,249,79
3465,79,249
3466,107,68
3467,68,211
3468,249,144
3469,249,68
3470,48,68
3471,234,237
3472,249,142
3473,142,162
3474,90,263
3475,79,79
3476,79,231
3477,45,170
3478,164,164
3479,87,68
3480,79,164
3481,164,107
3482,107,13
3483,237,236
3484,236,236
3485,236,74
3486,143,142
3487,43,42
3488,234,263
3489,163,161
3490,75,263
3491,263,143
3492,143,239
3493,239,143
3494,239,238
3495,107,229
3496,151,238
3497,238,151
3498,238,249
3499,249,68
3500,48,246
3501,142,140
3502,162,141
3503,140,48
3504,161,142
3505,142,239
3506,143,238
3507,239,262
3508,262,141
3509,237,237
3510,79,249
3511,249,229
3512,229,137
3513,158,79
3514,79,164
3515,234,158
3516,249,41
3517,142,229
3518,229,161
3519,161,42
3520,114,68
3521,68,48
3522,211,263
3523,263,233
3524,114,141
3525,140,163
3526,142,263
3527,263,262
3528,262,236
3529,236,229
3530,229,262
3531,262,262
3532,140,263
3533,236,236
3534,236,229
3535,141,263
3536,236,239
3537,239,142
3538,142,48
3539,48,50
3540,50,43
3541,237,237
3542,237,142
3543,164,224
3544,79,233
3545,170,90
3546,161,237
3547,79,234
3548,246,224
3549,107,233
3550,236,229
3551,162,232
3552,4,229
3553,12,170
3554,234,229
3555,50,249
3556,114,238
3557,43,74
3558,263,75
3559,229,229
3560,229,237
3561,237,75
3562,236,140
3563,161,170
3564,74,263
3565,263,75
3566,75,263
3567,41,24
3568,41,263
3569,263,140
3570,140,236
3571,236,263
3572,263,141
3573,263,263
3574,263,141
3575,141,107
3576,162,161
3577,162,239
3578,239,236
3579,236,74
3580,234,90
3581,249,68
3582,68,68
3583,144,236
3584,43,239
3585,79,107
3586,234,162
3587,234,114
3588,234,114
3589,114,114
3590,170,50
3591,142,140
3592,79,170
3593,170,79
3594,79,170
3595,162,87
3596,48,186
3597,236,143
3598,143,141
3599,237,75
3600,43,166
3601,79,236
3602,229,142
3603,107,162
3604,162,144
3605,144,170
3606,233,262
3607,262,68
3608,148,162
3609,162,161
3610,107,144
3611,144,4
3612,43,50
3613,50,186
3614,68,161
3615,48,74
3616,68,164
3617,141,142
3618,239,41
3619,41,236
3620,236,262
3621,163,142
3622,142,151
3623,238,42
3624,164,164
3625,164,164
3626,238,166
3627,68,166
3628,166,142
3629,142,141
3630,237,162
3631,161,162
3632,163,229
3633,161,164
3634,68,90
3635,68,90
3636,113,90
3637,137,143
3638,68,87
3639,88,79
3640,148,170
3641,113,74
3642,234,262
3643,158,246
3644,48,229
3645,41,239
3646,142,162
3647,163,161
3648,163,237
3649,163,262
3650,237,233
3651,236,239
3652,249,87
3653,4,263
3654,161,231
3655,249,74
3656,161,237
3657,88,48
3658,48,164
3659,142,209
3660,209,148
3661,148,263
3662,79,209
3663,87,107
3664,107,107
3665,24,262
3666,142,143
3667,143,239
3668,142,229
3669,237,140
3670,263,116
3671,116,249
3672,236,238
3673,239,113
3674,233,141
3675,236,234
